Unnamed: 0,college_name,location,course_fees,review,rank,Average Package,Highest Package,Cutoff rank in CSE
190,"Oriental University - [OU], Indore","Indore, Madhya Pradesh","₹ 35,000",7.3 / 10,#79th/166  in India   2023,500000,2000000,419845
191,"Noida International University - [NIU], Greater Noida","Greater Noida, Uttar Pradesh","₹ 1,48,000",7.5 / 10,,,480000,200000
192,"National Institute of Technology - [NIT], Dimapur","Dimapur, Nagaland","₹ 1,38,150",7.3 / 10,#201th/300  in India   2022,809000,4500000,8340
193,"Central Institute of Technology - [CIT], Kokrajhar","Kokrajhar, Assam","₹ 52,000",7.2 / 10,#251th/300  in India   2021,300000,750000,91379
194,"Vidyalankar Institute of Technology - [VIT], Mumbai","Mumbai, Maharashtra","₹ 1,50,790",8.5 / 10,,416000,700000,46783
195,"Madhav University - [MU], Sirohi","Sirohi, Rajasthan","₹ 35,000",7.8 / 10,,445000,2000000,120000
196,"APJ Abdul Kalam Technological University - [KTU], Thiruvananthapuram","Thiruvananthapuram, Kerala",--,7.5 / 10,,,3800000,50000
197,"Indian Institute of Information Technology Vadodara - [IIIT-V], Gandhinagar","Gandhinagar, Gujarat","₹ 2,35,720",7.8 / 10,,1625000,4400000,1366
198,"Graphic Era Hill University - [GEHU], Dehradun","Dehradun, Uttarakhand","₹ 2,75,600",7.4 / 10,,508000,4060000,27383
199,"University of Engineering and Management - [UEM], Kolkata","Kolkata, West Bengal","₹ 1,71,200",7.9 / 10,#111th/246  in India   2023,450000,7200000,19030
200,"Indian Institute of Information Technology - [IIIT], Nagpur","Nagpur, Maharashtra","₹ 2,47,000",7.6 / 10,,1356000,1500000,13738
201,"Bundelkhand University, Institute of Engineering and Technology, Jhansi","Jhansi, Uttar Pradesh","₹ 67,200",7.9 / 10,,,2000000,217558
202,"Amity University, Gwalior","Gwalior, Madhya Pradesh","₹ 2,08,000",8.2 / 10,#99th/246  in India   2023,458000,1495000,1040525
203,"Federal Institute of Science and Technology - [FISAT], Ernakulam","Ernakulam, Kerala","₹ 75,100",8.2 / 10,#75th/160  in India   2020,,1400000,19968
204,"Galgotias College of Engineering and Technology - [GCET], Greater Noida","Greater Noida, Uttar Pradesh","₹ 1,15,603",7.9 / 10,#12th/246  in India   2023,500000,1250000,186225
206,"HKBK Group of Institutions, Bangalore","Bangalore, Karnataka","₹ 3,70,000",07-Oct,#91th/150  in India   2019,630000,1680000,37408
207,"Sri Vasavi Engineering College - [SVEC], Tadepalligudem","Tadepalligudem, Andhra Pradesh","₹ 63,000",08-Oct,#152th/160  in India   2023,,1250000,28728
208,"SRM Valliammai Engineering college -[VEC], Kanchipuram","Kanchipuram, Tamil Nadu","₹ 1,77,000",7.9 / 10,#147th/216  in India   2022,208000,325000,10500
209,"National Institute of Technology - [NIT], Papum Pare","Papum Pare, Arunachal Pradesh","₹ 1,53,600",7.4 / 10,#101th/200  in India   2023,620000,1200000,122963
210,"Uka Tarsadia University, Bardoli","Bardoli, Gujarat","₹ 94,000",8.5 / 10,#7th/20  in India   2021,450000,4500000,26804
211,"AKS University - [AKSU], Satna","Satna, Madhya Pradesh","₹ 60,000",7.3 / 10,#95th/160  in India   2023,,700000,217558
212,"ITM University, Gwalior","Gwalior, Madhya Pradesh","₹ 2,07,000",08-Oct,#11th/20  in India   2021,550000,1000000,272001
213,"Jagannath University, Jaipur","Jaipur, Rajasthan","₹ 1,00,000",8.1 / 10,,,1200000,200000
214,"Babu Banarasi Das University - [BBDU], Lucknow","Lucknow, Uttar Pradesh","₹ 1,25,000",7.8 / 10,,627000,900000,296895
215,"University Institute of Engineering and Technology -[UIET], Chandigarh","Chandigarh, Chandigarh","₹ 1,47,670",7.5 / 10,#167th/170  in India   2023,,1100000,36201
216,"National Institute of Technology - [NIT], Aizawl","Aizawl, Mizoram","₹ 1,50,200",07-Oct,#88th/170  in India   2023,550000,3200000,74276
217,"JIS College of Engineering - [JISCE], Kolkata","Kolkata, West Bengal","₹ 4,08,000",8.5 / 10,#108th/246  in India   2023,,800000,92976
218,"Rayat Bahra University, Mohali","Mohali, Punjab","₹ 1,00,000",6.9 / 10,#145th/160  in India   2023,,1000000,150000
219,"Indian Institute of Information Technology - [IIITD], Dharwad","Dharwad, Karnataka","₹ 3,55,000",7.8 / 10,,1152000,4000000,33435
220,"Indian Institute of Information Technology - [IIIT-K], Kota","Kota, Rajasthan","₹ 2,30,925",7.8 / 10,,900000,8200000,7528
221,"Indian Institute of Information Technology Sri City - [IIIT], Sri City","Sri City, Andhra Pradesh","₹ 3,21,000",7.6 / 10,,,2100000,47114
222,"Indian Institute of Information Technology - [IIIT], Una","Una, Himachal Pradesh","₹ 2,45,000",7.7 / 10,,1500000,6000000,2714
223,"National Institute of Technology - [NITAP], Tadepalligudem","Tadepalligudem, Andhra Pradesh","₹ 1,52,500",7.4 / 10,#251th/300  in India   2022,813000,4400000,14940
224,"Amity University, Raipur","Raipur, Chhattisgarh","₹ 86,000",7.7 / 10,#117th/246  in India   2023,,3800000,100000
225,"Indian Institute of Information Technology - [IIIT], Ranchi","Ranchi, Jharkhand","₹ 2,14,000",8.1 / 10,,1200000,4600000,37131
226,"IILM University, Gurgaon","Gurgaon, Haryana","₹ 3,40,000",7.4 / 10,,860000,2000000,186225
227,"RC Patel Institute of Technology - [RCPIT], Shirpur","Shirpur, Maharashtra","₹ 1,15,000",7.8 / 10,#235th/246  in India   2023,360000,1914000,37757
228,"St.  Francis Institute of Technology - [SFIT], Mumbai","Mumbai, Maharashtra","₹ 1,32,500",7.4 / 10,,500000,1300000,41176
229,"North-Eastern Hill University - [NEHU], Shillong","Shillong, Meghalaya","₹ 49,600",7.5 / 10,,,5700000,557631
230,"Assam Don Bosco University - [ADBU], Guwahati","Guwahati, Assam","₹ 1,31,000",7.7 / 10,#76th/100  in India   2021,200000,450000,127002
231,"DAV University, Jalandhar","Jalandhar, Punjab","₹ 1,36,000",08-Oct,,350000,1000000,1511
232,"ICFAI University, West Tripura","West Tripura, Tripura","₹ 1,30,000",08-Oct,#153th/246  in India   2023,,4700000,150000
233,"The Neotia University - [TNU], Kolkata","Kolkata, West Bengal","₹ 1,46,000",8.1 / 10,,248000,1000000,240763
234,"Starex University, Gurgaon","Gurgaon, Haryana","₹ 80,000",8.8 / 10,,,3400000,35299
235,"Assam Engineering College - [AEC], Guwahati","Guwahati, Assam","₹ 11,000",7.8 / 10,,600000,5600000,35000
236,"Atharva College of Engineering, Mumbai","Mumbai, Maharashtra","₹ 1,34,126",8.1 / 10,#144th/166  in India   2023,,5600000,33723
237,"Bhagalpur College of Engineering - [BCE], Bhagalpur","Bhagalpur, Bihar","₹ 1,12,500",7.6 / 10,,350000,2300000,314964
238,"Don Bosco Institute of Technology - [DBIT], Mumbai","Mumbai, Maharashtra","₹ 1,35,853",8.1 / 10,#251th/300  in India   2021,,4400000,35765
239,"Government College of Engineering - [GECA], Aurangabad","Aurangabad, Maharashtra","₹ 65,839",7.8 / 10,#44th/196  in India   2021,,3700000,35000
240,"GNIOT Group of Institutions - [GNIOT], Greater Noida","Greater Noida, Uttar Pradesh","₹ 1,49,400",7.7 / 10,#93th/160  in India   2023,575000,7000000,48918
241,"Jeppiaar Engineering College, Chennai","Chennai, Tamil Nadu","₹ 60,000",7.3 / 10,,,4500000,84532
242,"Kalyani Government Engineering College - [KGEC], Nadia","Nadia, West Bengal","₹ 16,155",7.9 / 10,#152th/170  in India   2023,700000,700000,116459
243,"Karpagam College of Engineering - [KCE], Coimbatore","Coimbatore, Tamil Nadu","₹ 75,500",08-Oct,#251th/300  in India   2022,,1400000,120000
244,"KIET Group of Institutions - [KIET], Ghaziabad","Ghaziabad, Uttar Pradesh","₹ 1,38,499",7.9 / 10,#148th/238  in India   2022,603000,4840000,105348
245,"L.D. College of Engineering - [LDCE], Ahmedabad","Ahmedabad, Gujarat",₹ 800,8.3 / 10,#31th/35  in India   2023,450000,1000000,900281
246,"PES College of Engineering - [PESCOE], Aurangabad","Aurangabad, Maharashtra","₹ 87,054",7.2 / 10,,,3900000,35000
247,"Raghu Engineering College - [REC], Visakhapatnam","Visakhapatnam, Andhra Pradesh","₹ 69,700",8.1 / 10,,360000,1000000,186225
248,"Silicon Institute of Technology - [SIT], Bhubaneswar","Bhubaneswar, Orissa","₹ 1,72,500",7.8 / 10,#161th/300  in India   2022,560000,2000000,246524
249,"Symbiosis Institute of Technology - [SIT], Pune","Pune, Maharashtra","₹ 2,80,000",8.3 / 10,#10th/246  in India   2023,,3100000,150000
250,"Terna Engineering College Navi Mumbai, Mumbai","Mumbai, Maharashtra","₹ 1,30,000",7.5 / 10,#54th/170  in India   2023,480000,2000000,178690
251,"Vivekanand Education Society Institute of Technology - [VESIT], Mumbai","Mumbai, Maharashtra","₹ 1,25,306",8.1 / 10,#83th/200  in India   2020,,2200000,35765
252,"Sreenidhi Institute of Science and Technology - [SNIST], Hyderabad","Hyderabad, Telangana","₹ 1,30,000",7.7 / 10,#73th/246  in India   2023,550000,3800000,13182
253,"Paavai Engineering College (Autonomous), Namakkal","Namakkal, Tamil Nadu","₹ 50,000",7.8 / 10,#212th/238  in India   2022,,800000,84532
254,"RK University - [RKU], Rajkot","Rajkot, Gujarat","₹ 76,500",8.3 / 10,,300000,750000,120000
255,"Baddi University of Emerging Sciences and Technologies - [BUEST], Baddi","Baddi, Himachal Pradesh","₹ 93,900",7.2 / 10,,425000,1500000,186225
256,"Sai Nath University, Ranchi","Ranchi, Jharkhand","₹ 88,000",7.9 / 10,,420000,2100000,37757
257,"GITAM, Bangalore","Bangalore, Karnataka","₹ 2,05,000",7.9 / 10,,350000,700000,240763
258,"Pacific University, Udaipur","Udaipur, Rajasthan","₹ 80,000",7.7 / 10,,,1200000,240763
259,"ICFAI University, Dehradun","Dehradun, Uttarakhand","₹ 4,80,000",8.3 / 10,#118th/246  in India   2023,580000,1000000,80452
260,"KCG College Of technology, Chennai","Chennai, Tamil Nadu","₹ 50,000",7.9 / 10,#124th/246  in India   2023,400000,2800000,29656
261,"Silicon Institute of Technology - [SIT], Sambalpur","Sambalpur, Orissa","₹ 4,60,000",7.8 / 10,,436000,2600000,246524
262,"Birla Institute of Technology - [BIT], Patna","Patna, Bihar","₹ 2,95,000",7.3 / 10,#128th/166  in India   2023,570000,900000,314964
263,"Indian Institute of Information Technology - [IIITK], Kalyani","Kalyani, West Bengal","₹ 2,04,620",7.2 / 10,,1073000,1500000,50872
264,"Indian Institute of Information Technology Design and Manufacturing - [IIITDM], Kurnool","Kurnool, Andhra Pradesh","₹ 1,53,380",7.6 / 10,,572000,1500000,35967
265,"GITAM, Hyderabad","Hyderabad, Telangana","₹ 3,29,500",8.3 / 10,,490000,3200000,240763
266,"Medi-Caps University, Indore","Indore, Madhya Pradesh","₹ 1,10,000",7.5 / 10,#150th/246  in India   2023,650000,4800000,542144
267,"Institute of Infrastructure Technology Research and Management - [IITRAM], Ahmedabad","Ahmedabad, Gujarat","₹ 89,500",7.3 / 10,#190th/300  in India   2022,,5800000,39867
268,"GNA University, Phagwara","Phagwara, Punjab","₹ 1,53,000",7.6 / 10,#74th/160  in India   2023,350000,2600000,573453
269,"Mahindra University, Hyderabad","Hyderabad, Telangana","₹ 4,70,000",8.5 / 10,#151th/200  in India   2023,860000,3800000,75002
270,"Indian Institute of Information Technology [IIIT], Kottayam","Kottayam, Kerala","₹ 2,30,450",8.3 / 10,,1410000,5893000,4531
271,"International Institute of Information Technology - [IIIT] Naya Raipur, Raipur","Raipur, Chhattisgarh","₹ 1,80,150",8.4 / 10,#80th/200  in India   2022,2500000,4300000,3431
272,"Indian Institute of Information Technology - [IIIT], Surat","Surat, Gujarat","₹ 1,66,000",8.3 / 10,,1450000,4600000,17058
273,"Dr. C.V. Raman University - [CVRU], Bilaspur","Bilaspur, Chhattisgarh","₹ 50,700",6.9 / 10,,,1050000,246524
275,"Amity University, Ranchi","Ranchi, Jharkhand","₹ 1,35,000",7.8 / 10,,440000,1900000,240763
277,"Adhiyamaan College of Engineering, Hosur","Hosur, Tamil Nadu","₹ 2,00,000",7.8 / 10,,,1200000,84532
278,"Ajay Kumar Garg Engineering College - [AKGEC], Ghaziabad","Ghaziabad, Uttar Pradesh","₹ 1,41,856",7.7 / 10,#51th/246  in India   2023,513000,1200000,45510
279,"Atria Institute of Technology, Bangalore","Bangalore, Karnataka","₹ 95,340",07-Oct,#131th/170  in India   2023,1032000,1500000,24338
280,"Bhubaneswar Engineering College - [BEC], Bhubaneswar","Bhubaneswar, Orissa","₹ 2,52,000",7.7 / 10,,,800000,246524
281,"College of Engineering Bhubaneswar - [COEB], Bhubaneswar","Bhubaneswar, Orissa","₹ 81,000",6.7 / 10,#231th/238  in India   2022,350000,1150000,29654
282,"Gaya College of Engineering, Gaya","Gaya, Bihar","₹ 1,00,000",7.2 / 10,,,1200000,417
283,"Government College of Engineering - [GCOEA], Amravati","Amravati, Maharashtra","₹ 85,160",7.2 / 10,#33th/150  in India   2019,435000,1450000,20500
284,"Government Engineering College - [GECT], Thrissur","Thrissur, Kerala","₹ 22,150",8.5 / 10,#201th/300  in India   2022,,1800000,784
285,"Guru Tegh Bahadur Institute of Technology - [GTBIT], New Delhi","New Delhi, Delhi NCR","₹ 1,42,800",7.5 / 10,,400000,3480000,314964
286,"Krishna Engineering College - [KEC], Ghaziabad","Ghaziabad, Uttar Pradesh","₹ 99,677",7.8 / 10,,420000,1466000,771018
287,"Meerut Institute of Engineering and Technology - [MIET], Meerut","Meerut, Uttar Pradesh","₹ 4,08,000",7.9 / 10,#197th/200  in India   2020,,4900000,317975
288,"National Institute of Foundry & Forge Technology - [NIFFT], Ranchi","Ranchi, Jharkhand","₹ 47,450",8.3 / 10,#151th/200  in India   2023,950000,8900000,49672
289,"Raj Kumar Goel Institute of Technology - [RKGIT], Ghaziabad","Ghaziabad, Uttar Pradesh","₹ 1,35,000",07-Oct,,,3467000,74558
290,"Rajeev Gandhi Memorial College of Engineering and Technology Nandyal - [RGMCET], Kurnool","Kurnool, Andhra Pradesh","₹ 69,100",7.6 / 10,#162th/246  in India   2023,450000,960000,13503
291,"Rizvi College of Engineering - [RCOE], Mumbai","Mumbai, Maharashtra","₹ 1,02,444",7.9 / 10,#132th/166  in India   2023,,750000,67438
292,"S.A. Engineering College, Chennai","Chennai, Tamil Nadu","₹ 60,000",7.9 / 10,#114th/246  in India   2023,600000,800000,51416
293,"Shri Guru Gobind Singhji Institute of Engineering and Technology - [SGGSIE&T], Nanded","Nanded, Maharashtra","₹ 66,793",7.9 / 10,#204th/254  in India   2020,,1750000,246550
294,"Sir M Visvesvaraya Institute of Technology - [Sir MVIT], Bangalore","Bangalore, Karnataka","₹ 80,526",7.5 / 10,#29th/246  in India   2023,800000,2100000,9858
295,"St Martin's Engineering College - [SMEC], Hyderabad","Hyderabad, Telangana","₹ 1,00,000",7.8 / 10,#186th/238  in India   2022,400000,2700000,75241
296,"Swami Keshvanand Institute of Technology, Management and Gramothan - [SKIT], Jaipur","Jaipur, Rajasthan","₹ 1,08,300",7.8 / 10,#61th/160  in India   2023,750000,1600000,107408
297,"TKM College of Engineering - [TKMCE], Kollam","Kollam, Kerala","₹ 8,410",8.3 / 10,#93th/246  in India   2023,,1400000,8567
298,"Arka Jain University, Jamshedpur","Jamshedpur, Jharkhand","₹ 1,00,000",8.1 / 10,,450000,1000000,167962
299,"Jabalpur Engineering College - [JEC], Jabalpur","Jabalpur, Madhya Pradesh","₹ 22,300",7.2 / 10,,,4700000,27872
300,"Maharishi Markandeshwar - [MMU], Solan","Solan, Himachal Pradesh","₹ 1,48,500",8.5 / 10,,,1700000,149445
301,"Nitte University - [NITTE], Mangalore","Mangalore, Karnataka","₹ 1,20,000",8.1 / 10,,810000,5263000,149255
302,"Maharana Pratap University of Agriculture and Technology - [MPUAT], Udaipur","Udaipur, Rajasthan","₹ 86,000",7.8 / 10,,,7400000,193842
303,"Himgiri Zee University - [HZU], Dehradun","Dehradun, Uttarakhand","₹ 95,000",7.9 / 10,,525000,5100000,80397
304,"MIT Academy of Engineering - [MITAOE], Pune","Pune, Maharashtra","₹ 1,75,737",7.5 / 10,,,1250000,184497
305,"Vivekananda Global University - [VGU], Jaipur","Jaipur, Rajasthan","₹ 1,25,000",8.6 / 10,,460000,1300000,67509
306,"Shri Ramswaroop Memorial University - [SRMU], Lucknow","Lucknow, Uttar Pradesh","₹ 1,37,000",8.2 / 10,,,1400000,42450
307,"Chandigarh Group of Colleges - [CGC] Jhanjeri, Mohali","Mohali, Punjab","₹ 96,500",8.3 / 10,#159th/246  in India   2023,708000,3500000,178342
308,"PSG Institute of Technology and Applied Research - [PSG iTech], Coimbatore","Coimbatore, Tamil Nadu","₹ 89,800",8.7 / 10,#101th/200  in India   2023,,1500000,78283
309,"XIM University, Bhubaneswar","Bhubaneswar, Orissa","₹ 2,38,000",8.3 / 10,,2003000,7150000,162464
310,"MLR Institute of Technology - [MLRIT], Hyderabad","Hyderabad, Telangana","₹ 1,10,000",8.2 / 10,#149th/246  in India   2023,,1100000,144986
311,"Swami Vivekanand University, Sagar","Sagar, Madhya Pradesh","₹ 44,000",6.4 / 10,,540000,980000,127525
312,"Mahaveer Institute of Engineering & Technology - [MIET], Meerut","Meerut, Uttar Pradesh",--,7.5 / 10,,,1200000,143625
313,"Indian Institute of Information Technology - [IIIT], Tiruchirappalli","Tiruchirappalli, Tamil Nadu","₹ 1,94,750",8.4 / 10,#9th/30  in India   2021,870000,1950000,27182
314,"Anant National University - [AnantU], Ahmedabad","Ahmedabad, Gujarat","₹ 2,90,000",8.4 / 10,,450000,1200000,62046
315,"Indian Institute of Information Technology - [IIIT], Sonepat","Sonepat, Haryana","₹ 2,12,534",8.7 / 10,,1200000,4100000,126448
316,"Atmiya University, Rajkot","Rajkot, Gujarat","₹ 81,000",8.4 / 10,,300000,945000,88322
317,"Acropolis Group of Institutions, Indore","Indore, Madhya Pradesh","₹ 73,600",8.4 / 10,,,1100000,165359
318,"SRM University Delhi NCR, Sonepat","Sonepat, Haryana","₹ 2,16,000",7.9 / 10,#81th/246  in India   2023,900000,3500000,42869
319,"SRM University Sikkim, Gangtok","Gangtok, Sikkim","₹ 2,25,000",8.1 / 10,,,4700000,146508
320,"Avantika University, Ujjain","Ujjain, Madhya Pradesh","₹ 2,28,000",9.1 / 10,,850000,2700000,6448
321,"C. U. Shah University, Wadhwan","Wadhwan, Gujarat","₹ 77,800",6.8 / 10,,168000,180000,2478
322,"AISSMS College of Engineering - [AISSMSCOE], Pune","Pune, Maharashtra","₹ 1,36,000",8.2 / 10,#123th/246  in India   2023,450000,1200000,191194
323,"Amal Jyothi College of Engineering  - [AJCE], Kanjirappally","Kanjirappally, Kerala","₹ 1,00,000",7.6 / 10,,,1360000,74073
324,"Bengal Institute of Technology - [BIT], Kolkata","Kolkata, West Bengal","₹ 3,47,000",7.6 / 10,#251th/300  in India   2020,560000,1100000,108341
325,"Bhagwan Parshuram Institute of Technology - [BPIT], New Delhi","New Delhi, Delhi NCR","₹ 97,800",7.5 / 10,#251th/300  in India   2021,395220,1000000,69390
326,"Bhilai Institute of Technology - [BIT], Durg","Durg, Chhattisgarh","₹ 81,400",7.3 / 10,#55th/200  in India   2020,,2700000,98686
327,"Canara Engineering College - [CEC], Mangalore","Mangalore, Karnataka","₹ 1,00,000",7.5 / 10,,650000,600000,140443
