Unnamed: 0,college_name,location,course_fees,review,Average Package,Highest Package,Cutoff rank in CSE
1824,"Surendra Group of Institutions - [SGI], Ganganagar","Ganganagar, Rajasthan",84500,9.2,450000,2417680,103962
1825,"Vyas Institute of Engineering and Technology - [VIET], Jodhpur","Jodhpur, Rajasthan",90000,6.5,541800,1200000,27380
1826,"Apeejay Institute of Management & Engineering Technical Campus -[AIMETC], Jalandhar","Jalandhar, Punjab",97400,8.5,410000,1000000,64493
1827,"RN College of Engineering and Technology - [RNCET], Panipat","Panipat, Haryana",160000,7.453557199772339,541800,2417680,157054
1828,"Vignana Bharathi Institute of Technology - [VBIT], Hyderabad","Hyderabad, Telangana",85000,7.8,240000,360000,100485
1829,"Gnanamani College of Technology - [GCT], Namakkal","Namakkal, Tamil Nadu",73000,8.3,300000,1000000,112326
1830,"J. T. Mahajan College of Engineering - [JTMCOEF], Jalgaon","Jalgaon, Maharashtra",94500,7.8,541800,2417680,125945
1831,"Jagan's College of Engineering and Technology - [JIMS], Nellore","Nellore, Andhra Pradesh",120000,6.1,541800,2417680,136879
1832,"Mar Baselios Institute of Technology and Science - [MBITS], Ernakulam","Ernakulam, Kerala",45000,8.2,560000,2417680,162644
1833,"Avanthi Educational Society, Hyderabad","Hyderabad, Telangana",65000,7.453557199772339,541800,300000,61678
1834,"Institute of Technology - [IT], Korba","Korba, Chhattisgarh",49600,5.6,350000,2417680,178045
1835,"Mekapati Rajamohan Reddy Institute of Technology & Science - [MERITS], Nellore","Nellore, Andhra Pradesh",50200,6.9,541800,2417680,144987
1836,"ASK College of Technology & Management, Visakhapatnam","Visakhapatnam, Andhra Pradesh",35000,7.453557199772339,600000,2417680,156266
1837,"Shri Rawatpura Sarkar Institute of Technology & Science - [SRITS], Datia","Datia, Madhya Pradesh",52000,6.9,541800,2417680,36492
1838,"Simhadri Educational Society Group of Institutions, Visakhapatnam","Visakhapatnam, Andhra Pradesh",30000,7.5,400000,2417680,190974
1839,"Radha Govind Institute Of Technology, Moradabad","Moradabad, Uttar Pradesh",45400,9.1,541800,2417680,66742
1840,"JSPM's Bhagwant Institute of Technology - [BIT], Barshi","Barshi, Maharashtra",52000,6.9,350000,2417680,168430
1841,"Shri Rawatpura Sarkar Institute of Technology, Raipur","Raipur, Chhattisgarh",70700,9.2,541800,2417680,187608
1842,"Mahavir Swami College of Engineering & Technology - [MSCET], Surat","Surat, Gujarat",73000,6.9,350000,2417680,27822
1843,"Don Bosco Bangalore, Bangalore","Bangalore, Karnataka",200000,7.6,541800,2417680,71200
1844,"KITE Group of Institutions, Meerut","Meerut, Uttar Pradesh",62000,8.5,450000,2417680,109454
1845,"Jain College of Engineering and Research - [JCER], Belagavi","Belagavi, Karnataka",90000,8.2,541800,2417680,54633
1846,"Rungta Engineering College - [REC], Bhilai","Bhilai, Chhattisgarh",78100,7.3,350000,2417680,119481
1847,"Shree Santkrupa Institute of Engineering and Technology, Karad","Karad, Maharashtra",80000,7.453557199772339,541800,2417680,9739
1848,"Maeer's MIT College of Railway Engineering and Research - [MITCORER], Barshi","Barshi, Maharashtra",102000,9.1,400000,1200000,104524
1849,"Dewan V.S. Group of Institutions - [DVSGI], Meerut","Meerut, Uttar Pradesh",240000,7.453557199772339,541800,2417680,26876
1850,"Bapu Gujarat Knowledge Village - [Bapu GKV], Gandhinagar","Gandhinagar, Gujarat",87000,7.453557199772339,520000,600000,114827
1851,"Yadavindra College of Engineering - [YCOE], Bathinda","Bathinda, Punjab",73487,8.8,541800,2417680,23351
1852,"Mahatma Gandhi Government Engineering College - [MGGEC], Rampur","Rampur, Himachal Pradesh",120000,6.3,541800,2417680,161566
1853,"Bharathiyar Institute of Engineering for Women - [BIEW], Salem","Salem, Tamil Nadu",50000,7.453557199772339,500000,2417680,101212
1854,"Gopal Ramalingam Memorial Engineering College, Chennai","Chennai, Tamil Nadu",0,6.4,450000,2417680,115051
1855,"John Bosco Engineering College - [JBEC], Thiruvallur","Thiruvallur, Tamil Nadu",0,9.8,541800,2417680,54533
1856,"MIT College of Engineering and Management, Hamirpur","Hamirpur, Himachal Pradesh",0,7.453557199772339,350000,2417680,34733
1857,"Merit International Institute of Technology, The Nilgiris","The Nilgiris, Tamil Nadu",0,7.7,541800,2417680,6664
1858,"Pinnacle School of Engineering and Technology - [PSET], Kollam","Kollam, Kerala",67500,7.453557199772339,400000,2417680,144146
1859,"Prime College of Engineering, Palakkad","Palakkad, Kerala",0,5.9,541800,2417680,16790
1860,"SGT Institute of Engineering and Technology - [SGTIET], Gurgaon","Gurgaon, Haryana",192500,7.7,400000,2417680,94447
1861,"SMR East Coast College of Engineering and Technology, Thanjavur","Thanjavur, Tamil Nadu",160000,7.453557199772339,541800,2417680,84873
1862,"Shree Bhawani Niketan Institute of Technology and Management -[SBNITM], Jaipur","Jaipur, Rajasthan",70000,7.9,350000,1400000,83286
1863,"Sri Basaveshwara Institute of Technology - [SBIT], Tumkur","Tumkur, Karnataka",63000,7.453557199772339,541800,2417680,109649
1864,"Sri Raaja Raajan College of Engineering and Technology - [SRRCET], Karaikudi","Karaikudi, Tamil Nadu",29220,8.9,500000,2417680,25500
1865,"Tamizhan College of Engineering and Technology - [TCET], Kanyakumari","Kanyakumari, Tamil Nadu",55000,5.2,541800,2417680,110462
1866,"Pannai College of Engineering and Technology - [PCET], Sivaganga","Sivaganga, Tamil Nadu",55000,5.9,400000,2417680,47802
1867,"JECRC UDML College of Engineering, Jaipur","Jaipur, Rajasthan",78500,7.6,541800,2417680,184527
1868,"VKS College of Engineering and Technology -[VKSCET], Karur","Karur, Tamil Nadu",50000,8.7,300000,2417680,155308
1869,"Jairupaa College of Engineering, Tiruppur","Tiruppur, Tamil Nadu",55000,5.2,541800,2417680,141720
1870,"Archana Institute of Technology - [AIT], Krishnagiri","Krishnagiri, Tamil Nadu",60000,7.4,350000,2417680,24037
1871,"Globus Engineering College - [GEC], Bhopal","Bhopal, Madhya Pradesh",57600,5.2,541800,2417680,120086
1872,"Vivekananda Institute of Technology - [VIVTECH], Bhubaneswar","Bhubaneswar, Orissa",63000,7.1,500000,2417680,163422
1873,"Pacific College of Engineering - [PCI], Udaipur","Udaipur, Rajasthan",62500,7.4,541800,2417680,189530
1874,"University VOC  College of Engineering, Anna University - [UVOCCET], Thoothukudi","Thoothukudi, Tamil Nadu",43810,7.9,550000,2417680,5272
1875,"Lord Krishna College of Engineering - [LKCE], Ghaziabad","Ghaziabad, Uttar Pradesh",94150,5.8,541800,2417680,49187
1876,"Lucknow Model Institute of Technology and Management - [LMITM], Lucknow","Lucknow, Uttar Pradesh",55000,7.453557199772339,300000,500000,75630
1877,"MG Institute of Management and Technology - [MGIMT], Lucknow","Lucknow, Uttar Pradesh",60000,6.8,400000,2417680,130579
1878,"MNR College of Engineering and Technology - [MNRCET], Sangareddy","Sangareddy, Telangana",57000,6.6,541800,850000,160212
1879,"Mahatma Gandhi Mission College of Engineering & Technology - [MGMCET], Noida","Noida, Uttar Pradesh",72295,5.7,400000,2417680,85338
1880,"Modern Engineering and Management Studies - [MEMS], Baleswar","Baleswar, Orissa",73000,7.4,541800,2417680,95612
1881,"Nandi Institute of Technology and Management Sciences - [NITMS], Bangalore","Bangalore, Karnataka",58806,7.453557199772339,500000,2417680,149093
1882,"Rajendra Mane College of Engineering and Technology - [RMCET], Ratnagiri","Ratnagiri, Maharashtra",79964,6.9,541800,2417680,68180
1883,"RISHI  Institute of Engineering and Technology - [RIET], Meerut","Meerut, Uttar Pradesh",61000,7.453557199772339,300000,2417680,25014
1884,"SKR College of Engineering and Technology - [SKRCET], Nellore","Nellore, Andhra Pradesh",55700,7.453557199772339,541800,2417680,116971
1885,"SAL Institute of Technology and Engineering Research - [SITER], Ahmedabad","Ahmedabad, Gujarat",56000,7.5,240000,820000,133094
1886,"Sanjay Institute of Engineering and Management - [SIEM], Mathura","Mathura, Uttar Pradesh",246000,8.1,541800,2417680,98764
1887,"SMK Fomra Institute of Technology - [SMKFIT], Chennai","Chennai, Tamil Nadu",50000,7.1,250000,450000,126881
1888,"Somany Institute of Technology and Management - [SITM], Rewari","Rewari, Haryana",77380,7.5,541800,2417680,78120
1889,"Shri Dadaji Institute of Technology and Science - [SDITS], Khandwa","Khandwa, Madhya Pradesh",50000,5.5,320000,2417680,24092
1890,"Sri Krishna Institute of Technology - [SKIT], Chennai","Chennai, Tamil Nadu",65340,7.3,541800,2417680,107342
1891,"Synergy Institute of Technology, Dewas","Dewas, Madhya Pradesh",52000,7.453557199772339,250000,2417680,152323
1892,"The Indian Engineering College - [TIEC], Karaikudi","Karaikudi, Tamil Nadu",160000,6.5,541800,2417680,58346
1893,"West Godavari Institute of Science and Engineering - [WISE], Tadepalligudem","Tadepalligudem, Andhra Pradesh",50200,7.9,320000,2417680,71709
1894,"Jai Bharath College of Management and Engineering Technology - [JBCMET], Ernakulam","Ernakulam, Kerala",82650,6.5,541800,2417680,104902
1895,"Chaitanya Bharathi Institute of Technology, Kadapa","Kadapa, Andhra Pradesh",35000,7.9,800000,2417680,95849
1896,"Jasdev Singh Sandhu Institute of Engineering and Technology - [JSSIET], Patiala","Patiala, Punjab",80750,6.7,541800,2417680,132812
1897,"Patiala Institute of Engineering and Technology for Women, Patiala","Patiala, Punjab",0,7.2,541800,2417680,77022
1898,"Vathsalya Institute of Science & Technology, Nalgonda","Nalgonda, Telangana",42000,3.3,541800,2417680,53722
1899,"Growmore Group of Institutions, Himmatnagar","Himmatnagar, Gujarat",49500,7.8,541800,2417680,28229
1900,"Deepshikha Group of Colleges, Jaipur","Jaipur, Rajasthan",77500,6.9,500000,718000,176027
1901,"Government College of Engineering and Research, Pune","Pune, Maharashtra",24863,7.2,541800,2417680,23748
1902,"Andhra University College of Engineering for Women - [AUCEW], Visakhapatnam","Visakhapatnam, Andhra Pradesh",63400,7.7,541800,2417680,7220
1903,"Bagula Mukhi College of Technology - [BMCT], Bhopal","Bhopal, Madhya Pradesh",45600,7.453557199772339,250000,500000,72795
1904,"Y.V Siva Reddy College of Engineering and Technology, Anantapur","Anantapur, Andhra Pradesh",38100,8.2,541800,2417680,22212
1905,"Madhukarrao Pandav College of Engineering - [MPCE], Bhandara","Bhandara, Maharashtra",77000,7.3,625000,2417680,114205
1906,"Prasanna College of Engineering and Technology - [PCET], Bangalore","Bangalore, Karnataka",58806,7.453557199772339,541800,2417680,188409
1907,"Nagesh Karajgi Orchid College of Engineering and Technology - [NKOCET], Solapur","Solapur, Maharashtra",102000,8.1,325000,2417680,19209
1908,"Universal College of Engineering, Thane","Thane, Maharashtra",70000,7.3,541800,2417680,8966
1909,"Wellfare Institute of Science Technology and Management - [WISTM], Visakhapatnam","Visakhapatnam, Andhra Pradesh",35000,7.453557199772339,350000,2417680,91255
1910,"Dr. Vithalrao Vikhe Patil College of Engineering, Ahmednagar","Ahmednagar, Maharashtra",93659,7.6,541800,2417680,9726
1911,"Universal College of Engineering and Technology - [UCET], Tirunelveli","Tirunelveli, Tamil Nadu",50000,8.7,600000,2417680,186230
1912,"SRS College of Engineering and Technology - [SRSCET], Salem","Salem, Tamil Nadu",50000,6.9,541800,2417680,160954
1913,"College of Fisheries Engineering, Tamil Nadu Fisheries University - [COFE], Nagapattinam","Nagapattinam, Tamil Nadu",106225,9.2,650000,2417680,36142
1914,"Government Engineering college - [GECK], Kodagu","Kodagu, Karnataka",20390,6.1,541800,2417680,129188
1915,"PES University Electronic City Campus, Bangalore","Bangalore, Karnataka",420000,7.6,400000,1363000,70337
1916,"GITAM School of Technology, Hyderabad","Hyderabad, Telangana",329500,8.2,490000,1200000,86703
1917,"GITAM School of Technology, Bangalore","Bangalore, Karnataka",225500,7.453557199772339,541800,2417680,109379
1918,"Apex Institute of Technology - [AIT], Mohali","Mohali, Punjab",227000,7.453557199772339,541800,2417680,118402
1919,"RK University, School of Engineering, Rajkot","Rajkot, Gujarat",65000,7.453557199772339,180000,1000000,93280
1920,"Ideal Group of Institutions, Ghaziabad","Ghaziabad, Uttar Pradesh",92500,6.7,541800,2417680,145327
1921,"Lala Lajpat Rai Institute of Engineering and Technology, Moga","Moga, Punjab",88150,6.9,700000,2417680,45956
1922,"Helapuri Institute Of Technology And Science - [HITS], Eluru","Eluru, Andhra Pradesh",40500,7.453557199772339,541800,2417680,74423
1923,"Sri Krishnadevaraya University College of Engineering and Technology - [SKUCET], Anantapur","Anantapur, Andhra Pradesh",40500,7.5,350000,2417680,179202
1924,"Shadan Women's College of Engineering & Technology - [SWCET], Hyderabad","Hyderabad, Telangana",45000,6.7,541800,2417680,174514
1925,"Bhagwan Mahavir College of Engineering & Technology - [BMCET], Surat","Surat, Gujarat",76000,6.2,541800,2417680,38965
1926,"Swarrnim Startup & Innovation University, Gandhinagar","Gandhinagar, Gujarat",71000,6.9,450000,1300000,195690
1927,"Maulana Mukhtar Ahmad Nadvi Technical Campus, Malegaon","Malegaon, Maharashtra",58500,5.6,325000,2417680,46657
1928,"Ramchandra Chandravansi University - [RCU], Palamu","Palamu, Jharkhand",60000,5.7,541800,2417680,189645
1929,"LJ University - [ LJU], Ahmedabad","Ahmedabad, Gujarat",73000,7.9,350000,1500000,161338
1930,"BP Mandal College of Engineering, Madhepura","Madhepura, Bihar",0,7.5,541800,2417680,36148
1931,"Government Engineering College - [GEC], Jehanabad","Jehanabad, Bihar",0,6.4,550000,2417680,123094
1932,"A.R College of Engineering and Technology - [ARCET], Tirunelveli","Tirunelveli, Tamil Nadu",70000,7.453557199772339,541800,2417680,177063
1933,"Alice Institute of Technology [AIT], Ranchi","Ranchi, Jharkhand",0,7.453557199772339,500000,2417680,127335
1934,"Bishamber Sahai Institute of Technology - [BSIT], Roorkee","Roorkee, Uttarakhand",0,9.2,541800,2417680,183929
1935,"Premier Institute of Technology - [PIT], Jabalpur","Jabalpur, Madhya Pradesh",0,7.453557199772339,430000,2417680,75837
1936,"VSM Institute of Technology - [VSMIT], Belgaum","Belgaum, Karnataka",55000,6.5,541800,2417680,161708
1937,"Saraswathy College of Engineering and Technology, Tindivanam","Tindivanam, Tamil Nadu",29220,7.453557199772339,350000,2417680,128310
1938,"Sembodai Rukmani Varatharajan Engineering College - [SRVEC], Vedaranyam","Vedaranyam, Tamil Nadu",40000,7.453557199772339,541800,2417680,147817
1939,"VPV College of Engineering, Devathanapatti, Periyakulam","Periyakulam, Tamil Nadu",0,6.7,541800,2417680,108643
1940,"Sri Ramakrishna College of Engineering, Perambalur","Perambalur, Tamil Nadu",40000,7.453557199772339,500000,1100000,57306
1941,"Sai Nath Group of Education - [SNGE], Agra","Agra, Uttar Pradesh",55000,7.8,450000,1300000,58968
1942,"Vidyadaan Institute of Technology and Management- [VITM], Patna","Patna, Bihar",80000,7.453557199772339,541800,1000000,9831
1943,"Samanvay Pratishthan's Institute of Knowledge College of Engineering - [IOKCOE], Pune","Pune, Maharashtra",52500,6.5,450000,950000,70921
1944,"Avanthi's Scientific Technological & Research Academy - [ASTRA], Hyderabad","Hyderabad, Telangana",50000,7.8,541800,144000,83132
1945,"Dr. Sau Kamaltai Gawai Institute of Engineering and Technology - [KGIET], Amravati","Amravati, Maharashtra",63000,7.453557199772339,350000,120000,115493
1946,"AG Patil Institute of Technology - [AGPIT], Solapur","Solapur, Maharashtra",76500,7.5,400000,800000,19618
1947,"Amalapuram Institute of Management Sciences and College of Engineering - [AIMSCMS], East Godavari","East Godavari, Andhra Pradesh",37200,7.4,541800,850000,10943
1948,"Anjuman College of Engineering & Technology - [ACET], Nagpur","Nagpur, Maharashtra",93000,7.5,350000,700000,132319
1949,"Audisankara College of Engineering and Technology Gudur - [ASCET], Nellore","Nellore, Andhra Pradesh",48600,7.8,541800,2417680,173324
1950,"Avanthi Institute of Engineering and Technology - [AIET], Hyderabad","Hyderabad, Telangana",65000,7.5,541800,1100000,170836
1951,"Baba Farid College of Engineering and Technology - [BFCET], Bathinda","Bathinda, Punjab",87410,7.7,530000,1200000,12145
1952,"Bhivarabai Sawant College of Engineering & Research-[BSCOER] Narhe, Pune","Pune, Maharashtra",92000,7.6,541800,1000000,12164
1953,"Ch. Devi Lal State Institute of Engineering & Technology, Sirsa","Sirsa, Haryana",40000,6.5,350000,600000,70634
1954,"College of Engineering Sciences & Technology - [CEST], Lucknow","Lucknow, Uttar Pradesh",62500,5.6,541800,1500000,42892
1955,"Dr GU Pope College of Engineering, Thoothukudi","Thoothukudi, Tamil Nadu",50000,6.6,541800,800000,160859
1956,"G.V. Acharya Institute of Engineering and Technology - [GVAIET], Mumbai","Mumbai, Maharashtra",73400,7.453557199772339,150000,900000,189581
1957,"JSPM's Imperial College of Engineering and Research - [ICOER], Pune","Pune, Maharashtra",106000,7.453557199772339,541800,1000000,121729
1958,"Institute of Jute Technology - [IJT], Kolkata","Kolkata, West Bengal",13500,7.8,250000,1970000,136851
1959,"KMCT College of Engineering for Women Manassery, Kozhikode","Kozhikode, Kerala",60000,7.453557199772339,541800,2410000,73734
1960,"Lokmanya Tilak College of Engineering - [LTCE], Navi Mumbai","Navi Mumbai, Maharashtra",125000,6.8,200000,500000,35067
1961,"Mar Baselios College of Engineering and Technology - [MBCET] Nalanchira, Thiruvananthapuram","Thiruvananthapuram, Kerala",197000,7.8,420000,800000,103955
1962,"Marathwada Institute of Technology - [MIT], Bulandshahr","Bulandshahr, Uttar Pradesh",66000,7.4,541800,1200000,131852
